"","Name","year","Adm_Rate","Avg_Price_Pub","Avg_Price_Priv","Grad_Rate","Grad_White","Grad_Black","Grad_Asian","Grad_Hispanic","Grad_Aian","Grad_White_2010","Grad_Black_2010","Grad_Asian_2010","Grad_Hispanic_2010","Grad_Aian_2010","yeartreat","post"
"1307","Gonzaga University",2001,NA,NA,NA,0.808,0.8169,0.6,0.825,0.913,0.625,0.8169,0.6,0.825,0.913,0.625,NA,0
"1308","Gonzaga University",2002,0.8202,NA,NA,0.7979,0.8038,0.7778,0.8,0.6786,0.5556,0.8038,0.7778,0.8,0.6786,0.5556,NA,0
"1309","Gonzaga University",2003,0.8202,NA,NA,0.808,0.8237,0.6667,0.7727,0.7586,0.5385,0.8237,0.6667,0.7727,0.7586,0.5385,NA,0
"1310","Gonzaga University",2004,0.7622,NA,NA,0.8283,0.8503,0.875,0.82,0.8333,0.3333,0.8503,0.875,0.82,0.8333,0.3333,NA,0
"1311","Gonzaga University",2005,0.8024,NA,NA,0.7975,0.8063,0.5833,0.8136,0.8372,0.4286,0.8063,0.5833,0.8136,0.8372,0.4286,NA,0
"1312","Gonzaga University",2006,0.7373,NA,NA,0.8294,0.8452,0.9,0.6939,0.8182,0.5,NA,NA,NA,NA,NA,NA,0
"1313","Gonzaga University",2007,0.6709,NA,NA,0.8117,0.8203,0.8,0.8293,0.7273,0.6364,NA,NA,NA,NA,NA,NA,0
"1314","Gonzaga University",2008,0.3343,NA,NA,0.8228,0.832,0.7333,0.9,0.8276,0.7143,NA,NA,NA,NA,NA,NA,0
"1315","Gonzaga University",2009,0.6896,NA,NA,0.8315,0.8411,0.75,0.8,0.8387,0.625,NA,NA,NA,NA,NA,NA,0
"1316","Gonzaga University",2010,0.7801,NA,23514,0.827,0.8408,0.8,0.7778,0.775,0.5455,NA,NA,NA,NA,NA,NA,0
"1317","Gonzaga University",2011,0.7838,NA,23321,0.839,0.8446,1,0.8333,0.7738,0.8333,NA,NA,NA,NA,NA,NA,0
"1318","Gonzaga University",2012,0.6462,NA,25563,0.8726,0.8841,1,0.9783,0.8681,0.5,NA,NA,NA,NA,NA,NA,0
"1319","Gonzaga University",2013,0.6155,NA,25952,0.8583,0.8775,0.7273,0.8163,0.8411,1,NA,NA,NA,NA,NA,NA,0
"1320","Gonzaga University",2014,0.6651,NA,28155,0.846,0.8608,0.8571,0.8387,0.822,0.8,NA,NA,NA,NA,NA,NA,0
"1321","Gordon College",1997,NA,NA,NA,0.6534,0.6545,0.5,0.6667,0.3333,1,0.6545,0.5,0.6667,0.3333,1,NA,0
"1322","Gordon College",1998,NA,NA,NA,0.6675,0.6719,0.5,0.7143,0.5556,0,0.6719,0.5,0.7143,0.5556,0,NA,0
"1323","Gordon College",1999,NA,NA,NA,0.6595,0.6675,0.5,0.1111,0.6667,NA,0.6675,0.5,0.1111,0.6667,NA,NA,0
"1324","Gordon College",2000,NA,NA,NA,0.7382,0.7444,0.3333,0.7143,0.6,0,0.7444,0.3333,0.7143,0.6,0,NA,0
"1325","Gordon College",2001,NA,NA,NA,0.7153,0.7121,1,0.8333,0.75,0.5,0.7121,1,0.8333,0.75,0.5,NA,0
"1326","Gordon College",2002,0.7805,NA,NA,0.7075,0.7125,0.5,0.5714,0.6,NA,0.7125,0.5,0.5714,0.6,NA,NA,0
"1327","Gordon College",2003,0.7409,NA,NA,0.7475,0.7649,1,0.6923,0.8333,0,0.7649,1,0.6923,0.8333,0,NA,0
"1328","Gordon College",2004,0.7824,NA,NA,0.7213,0.7251,0.6667,0.8182,0.5556,1,0.7251,0.6667,0.8182,0.5556,1,NA,0
"1329","Gordon College",2005,0.8146,NA,NA,0.7132,0.7143,0.5714,0.8571,0.8571,0.5,0.7143,0.5714,0.8571,0.8571,0.5,NA,0
"1330","Gordon College",2006,0.8388,NA,NA,0.7391,0.7418,0.8,0.6667,0.7273,1,NA,NA,NA,NA,NA,NA,0
"1331","Gordon College",2007,0.8266,NA,NA,0.7368,0.7382,0.8333,0.6667,0.7273,0,NA,NA,NA,NA,NA,NA,0
"1332","Gordon College",2008,0.7128,NA,NA,0.707,0.7194,0.5,0.7143,0.55,0,NA,NA,NA,NA,NA,NA,0
"1333","Gordon College",2009,0.7108,NA,NA,0.716,0.7345,0.5556,0.6,0.619,0.6667,NA,NA,NA,NA,NA,NA,0
"1334","Gordon College",2010,0.6647,NA,25902,0.6929,0.7029,0.8,0.75,0.5769,0,NA,NA,NA,NA,NA,NA,0
"1335","Gordon College",2011,0.6994,NA,24305,0.704,0.6957,0.7,0.7273,0.68,0,NA,NA,NA,NA,NA,NA,0
"1336","Gordon College",2012,0.4027,NA,24385,0.7015,0.7124,0.5625,0.6667,0.6071,NA,NA,NA,NA,NA,NA,NA,0
"1337","Gordon College",2013,0.403,NA,25983,0.7013,0.7135,0.6471,0.6,0.6786,NA,NA,NA,NA,NA,NA,NA,0
"1338","Gordon College",2014,0.4133,NA,26144,0.6946,0.6814,0.7895,0.6667,0.7333,0.5,NA,NA,NA,NA,NA,NA,0
"1339","Goucher College",1997,NA,NA,NA,0.6866,0.7062,0.619,0.8182,0.8571,NA,0.7062,0.619,0.8182,0.8571,NA,2009,0
"1340","Goucher College",1998,NA,NA,NA,0.6896,0.724,0.4815,0.5833,0.75,0,0.724,0.4815,0.5833,0.75,0,2009,0
"1341","Goucher College",1999,NA,NA,NA,0.6291,0.6738,0.6087,0.375,0.375,NA,0.6738,0.6087,0.375,0.375,NA,2009,0
"1342","Goucher College",2000,NA,NA,NA,0.6398,0.6532,0.5758,0.5,0.4545,0.8,0.6532,0.5758,0.5,0.4545,0.8,2009,0
"1343","Goucher College",2001,NA,NA,NA,0.7068,0.7431,0.7273,0.8462,0.6923,NA,0.7431,0.7273,0.8462,0.6923,NA,2009,0
"1344","Goucher College",2002,0.7255,NA,NA,0.6686,0.6897,0.5789,0.7692,0.5833,NA,0.6897,0.5789,0.7692,0.5833,NA,2009,0
"1345","Goucher College",2003,0.6791,NA,NA,0.6384,0.6635,0.8125,0.625,0.8,0.5,0.6635,0.8125,0.625,0.8,0.5,2009,0
"1346","Goucher College",2004,0.6469,NA,NA,0.6901,0.6829,0.75,0.5455,0.7143,NA,0.6829,0.75,0.5455,0.7143,NA,2009,0
"1347","Goucher College",2005,0.6779,NA,NA,0.6633,0.6702,0.6923,0.6429,0.4286,1,0.6702,0.6923,0.6429,0.4286,1,2009,0
"1348","Goucher College",2006,0.6683,NA,NA,0.7,0.7012,0.8182,0.4545,0.7692,0.6667,NA,NA,NA,NA,NA,2009,0
"1349","Goucher College",2007,0.7005,NA,NA,0.6644,0.6574,0.8,0.2857,0.7692,0.5,NA,NA,NA,NA,NA,2009,0
"1350","Goucher College",2008,0.6544,NA,NA,0.6792,0.6756,0.6364,0.7778,0.5625,NA,NA,NA,NA,NA,NA,2009,0
"1351","Goucher College",2009,0.6626,NA,NA,0.6389,0.6444,0.6071,0.5,0.5882,NA,NA,NA,NA,NA,NA,2009,1
"1352","Goucher College",2010,0.6355,NA,22911,0.6884,0.6784,0.7407,0.5,0.6296,1,NA,NA,NA,NA,NA,2009,1
"1353","Goucher College",2011,0.7297,NA,24304,0.6186,0.6494,0.3913,0.625,0.4348,1,NA,NA,NA,NA,NA,2009,1
"1354","Goucher College",2012,0.7279,NA,27600,0.6621,0.709,0.4286,0.6154,0.6364,0,NA,NA,NA,NA,NA,2009,1
"1355","Goucher College",2013,0.7345,NA,28295,0.709,0.7063,0.625,0.72,0.766,1,NA,NA,NA,NA,NA,2009,1
"1356","Goucher College",2014,0.7173,NA,24246,0.6608,0.6679,0.6563,0.7647,0.4839,0,NA,NA,NA,NA,NA,2009,1
"1357","Grinnell College",1997,NA,NA,NA,0.839,0.8619,0.6923,0.9412,0.5882,NA,0.8619,0.6923,0.9412,0.5882,NA,NA,0
"1358","Grinnell College",1998,NA,NA,NA,0.8523,0.8558,1,0.6875,0.7273,1,0.8558,1,0.6875,0.7273,1,NA,0
"1359","Grinnell College",1999,NA,NA,NA,0.8829,0.8953,0.9091,0.9474,0.8571,NA,0.8953,0.9091,0.9474,0.8571,NA,NA,0
"1360","Grinnell College",2000,NA,NA,NA,0.8708,0.8924,0.9,0.8947,0.7619,0.5,0.8924,0.9,0.8947,0.7619,0.5,NA,0
"1361","Grinnell College",2001,NA,NA,NA,0.8981,0.9143,0.7647,0.8,1,1,0.9143,0.7647,0.8,1,1,NA,0
"1362","Grinnell College",2002,0.647,NA,NA,0.8652,0.8554,0.8235,0.7857,0.8182,1,0.8554,0.8235,0.7857,0.8182,1,NA,0
"1363","Grinnell College",2003,0.647,NA,NA,0.8533,0.8697,1,0.8235,0.7,0.5,0.8697,1,0.8235,0.7,0.5,NA,0
"1364","Grinnell College",2004,0.6318,NA,NA,0.8412,0.8702,0.9474,0.72,0.65,0.6667,0.8702,0.9474,0.72,0.65,0.6667,NA,0
"1365","Grinnell College",2005,0.6318,NA,NA,0.8756,0.9003,0.7059,0.8,0.7059,1,0.9003,0.7059,0.8,0.7059,1,NA,0
"1366","Grinnell College",2006,0.5054,NA,NA,0.8779,0.8898,0.9091,0.8333,0.5926,NA,NA,NA,NA,NA,NA,NA,0
"1367","Grinnell College",2007,0.4479,NA,NA,0.9037,0.9259,0.625,0.9,0.875,NA,NA,NA,NA,NA,NA,NA,0
"1368","Grinnell College",2008,0.4514,NA,NA,0.8568,0.8769,0.875,0.8571,0.84,1,NA,NA,NA,NA,NA,NA,0
"1369","Grinnell College",2009,0.4299,NA,NA,0.8939,0.903,0.6818,0.9091,0.8421,1,NA,NA,NA,NA,NA,NA,0
"1370","Grinnell College",2010,0.3367,NA,17717,0.8568,0.8861,0.75,0.7917,0.7333,1,NA,NA,NA,NA,NA,NA,0
"1371","Grinnell College",2011,0.4316,NA,19112,0.8578,0.8739,0.6786,0.9,0.8333,NA,NA,NA,NA,NA,NA,NA,0
"1372","Grinnell College",2012,0.448,NA,18017,0.8728,0.8718,0.8889,0.8966,0.8,NA,NA,NA,NA,NA,NA,NA,0
"1373","Grinnell College",2013,0.3626,NA,19005,0.8378,0.8659,0.7143,0.8824,0.7,1,NA,NA,NA,NA,NA,NA,0
"1374","Grinnell College",2014,0.3506,NA,19368,0.8865,0.8809,0.7241,0.9667,0.925,1,NA,NA,NA,NA,NA,NA,0
"1375","Guilford College",1997,NA,NA,NA,0.6739,0.6917,0.5,0.7143,0.4545,0.3333,0.6917,0.5,0.7143,0.4545,0.3333,2009,0
"1376","Guilford College",1998,NA,NA,NA,0.5709,0.5766,0.6316,0,0.6667,0.5,0.5766,0.6316,0,0.6667,0.5,2009,0
"1377","Guilford College",1999,NA,NA,NA,0.6772,0.6884,0.6,0.6,0.5455,0.5,0.6884,0.6,0.6,0.5455,0.5,2009,0
"1378","Guilford College",2000,NA,NA,NA,0.4353,0.4569,0.2,0,0.3333,0.3333,0.4569,0.2,0,0.3333,0.3333,2009,0
"1379","Guilford College",2001,NA,NA,NA,0.5969,0.6129,0.6486,0.5,0.3333,0,0.6129,0.6486,0.5,0.3333,0,2009,0
"1380","Guilford College",2002,0.7928,NA,NA,0.5762,0.6435,0.7391,0.5,0.2857,0.2,0.6435,0.7391,0.5,0.2857,0.2,2009,0
"1381","Guilford College",2003,0.8258,NA,NA,0.5839,0.7064,0.4667,0.5,0.4286,1,0.7064,0.4667,0.5,0.4286,1,2009,0
"1382","Guilford College",2004,0.6903,NA,NA,0.6093,0.621,0.6364,0.375,0.8,0,0.621,0.6364,0.375,0.8,0,2009,0
"1383","Guilford College",2005,0.7075,NA,NA,0.5763,0.6114,0.3404,0,0.5385,0.4,0.6114,0.3404,0,0.5385,0.4,2009,0
"1384","Guilford College",2006,0.6287,NA,NA,0.5976,0.5917,0.5,0.3333,1,0.75,NA,NA,NA,NA,NA,2009,0
"1385","Guilford College",2007,0.5606,NA,NA,0.5674,0.5886,0.4651,0.3333,0.4286,0,NA,NA,NA,NA,NA,2009,0
"1386","Guilford College",2008,0.5774,NA,NA,0.5676,0.592,0.4359,0.6364,0.5833,1,NA,NA,NA,NA,NA,2009,0
"1387","Guilford College",2009,0.5966,NA,NA,0.6084,0.62,0.5116,0.5,0.75,0.6,NA,NA,NA,NA,NA,2009,1
"1388","Guilford College",2010,0.6233,NA,18339,0.5561,0.5781,0.4429,1,0.6087,0.5,NA,NA,NA,NA,NA,2009,1
"1389","Guilford College",2011,0.531,NA,16440,0.6076,0.5894,0.5439,0.8889,0.7,0.75,NA,NA,NA,NA,NA,2009,1
"1390","Guilford College",2012,0.6428,NA,23583,0.5311,0.5462,0.5,0.3333,0.5789,0,NA,NA,NA,NA,NA,2009,1
"1391","Guilford College",2013,0.8003,NA,24692,0.5934,0.6188,0.4412,0.6667,0.72,NA,NA,NA,NA,NA,NA,2009,1
"1392","Guilford College",2014,0.6818,NA,28417,0.5587,0.6016,0.3881,0.6,0.4848,NA,NA,NA,NA,NA,NA,2009,1
"1393","Gustavus Adolphus College",1997,NA,NA,NA,0.8199,0.8325,0.5,0.7083,1,0.75,0.8325,0.5,0.7083,1,0.75,2008,0
"1394","Gustavus Adolphus College",1998,NA,NA,NA,0.7744,0.7855,0.5,0.5455,0.7143,NA,0.7855,0.5,0.5455,0.7143,NA,2008,0
"1395","Gustavus Adolphus College",1999,NA,NA,NA,0.7065,0.7029,0.6667,0.8571,0.3333,1,0.7029,0.6667,0.8571,0.3333,1,2008,0
"1396","Gustavus Adolphus College",2000,NA,NA,NA,0.7584,0.7696,0.7,0.7619,0.6667,NA,0.7696,0.7,0.7619,0.6667,NA,2008,0
"1397","Gustavus Adolphus College",2001,NA,NA,NA,0.6718,0.6783,0.75,0.6429,0.4,0,0.6783,0.75,0.6429,0.4,0,2008,0
"1398","Gustavus Adolphus College",2002,0.7568,NA,NA,0.8569,0.8828,0.2,0.6364,0.625,0.6667,0.8828,0.2,0.6364,0.625,0.6667,2008,0
"1399","Gustavus Adolphus College",2003,0.773,NA,NA,0.8295,0.8236,1,0.8846,0.8571,1,0.8236,1,0.8846,0.8571,1,2008,0
"1400","Gustavus Adolphus College",2004,0.7756,NA,NA,0.8523,0.8616,0.9,0.8462,0.4286,0.5,0.8616,0.9,0.8462,0.4286,0.5,2008,0
"1401","Gustavus Adolphus College",2005,0.7677,NA,NA,0.7711,0.7688,0.9091,0.7586,0.6923,1,0.7688,0.9091,0.7586,0.6923,1,2008,0
"1402","Gustavus Adolphus College",2006,0.7967,NA,NA,0.8173,0.8143,0.8889,0.8667,0.7368,1,NA,NA,NA,NA,NA,2008,0
"1403","Gustavus Adolphus College",2007,0.7862,NA,NA,0.8304,0.8377,0.8125,0.8485,0.6667,1,NA,NA,NA,NA,NA,2008,0
"1404","Gustavus Adolphus College",2008,0.7136,NA,NA,0.8228,0.8325,0.8125,0.8182,0.5714,1,NA,NA,NA,NA,NA,2008,1
"1405","Gustavus Adolphus College",2009,0.749,NA,NA,0.8149,0.8189,0.75,0.8571,0.6,1,NA,NA,NA,NA,NA,2008,1
"1406","Gustavus Adolphus College",2010,0.7353,NA,20922,0.82,0.8152,0.88,0.9444,0.6667,0.8333,NA,NA,NA,NA,NA,2008,1
"1407","Gustavus Adolphus College",2011,0.7031,NA,18953,0.8103,0.817,0.7576,0.8529,0.625,NA,NA,NA,NA,NA,NA,2008,1
"1408","Gustavus Adolphus College",2012,0.6409,NA,19878,0.7983,0.7916,0.7368,0.9189,0.8077,1,NA,NA,NA,NA,NA,2008,1
"1409","Gustavus Adolphus College",2013,0.6343,NA,22756,0.7766,0.7871,0.5,0.7895,0.6774,1,NA,NA,NA,NA,NA,2008,1
"1410","Gustavus Adolphus College",2014,0.6322,NA,23162,0.7803,0.8066,0.6667,0.84,0.55,NA,NA,NA,NA,NA,NA,2008,1
"1411","Hamilton College",1997,NA,NA,NA,0.841,0.8475,0.6667,0.9231,0.8462,NA,0.8475,0.6667,0.9231,0.8462,NA,NA,0
"1412","Hamilton College",1998,NA,NA,NA,0.8709,0.8725,1,0.875,0.6,1,0.8725,1,0.875,0.6,1,NA,0
"1413","Hamilton College",1999,NA,NA,NA,0.8599,0.8687,0.8125,0.9286,0.72,0,0.8687,0.8125,0.9286,0.72,0,NA,0
"1414","Hamilton College",2000,NA,NA,NA,0.882,0.89,0.9,0.875,0.9,1,0.89,0.9,0.875,0.9,1,NA,0
"1415","Hamilton College",2001,NA,NA,NA,0.8801,0.8982,0.6957,0.8182,0.9412,1,0.8982,0.6957,0.8182,0.9412,1,NA,0
"1416","Hamilton College",2002,0.351,NA,NA,0.8753,0.8792,0.7,0.9565,0.7857,1,0.8792,0.7,0.9565,0.7857,1,NA,0
"1417","Hamilton College",2003,0.3472,NA,NA,0.9106,0.9305,0.8824,0.7778,0.8182,0.25,0.9305,0.8824,0.7778,0.8182,0.25,NA,0
"1418","Hamilton College",2004,0.3308,NA,NA,0.8599,0.8595,0.7692,0.8462,0.9286,0,0.8595,0.7692,0.8462,0.9286,0,NA,0
"1419","Hamilton College",2005,0.3435,NA,NA,0.884,0.879,0.7647,0.9,0.92,1,0.879,0.7647,0.9,0.92,1,NA,0
"1420","Hamilton College",2006,0.3586,NA,NA,0.8891,0.8918,0.7826,0.8421,0.8947,1,NA,NA,NA,NA,NA,NA,0
"1421","Hamilton College",2007,0.334,NA,NA,0.9082,0.9278,0.92,0.6944,0.7727,1,NA,NA,NA,NA,NA,NA,0
"1422","Hamilton College",2008,0.2773,NA,NA,0.9295,0.9586,0.8667,0.8611,0.8519,0.6,NA,NA,NA,NA,NA,NA,0
"1423","Hamilton College",2009,0.2807,NA,NA,0.9111,0.9256,0.8824,0.8235,0.8077,1,NA,NA,NA,NA,NA,NA,0
"1424","Hamilton College",2010,0.2982,NA,22424,0.9206,0.9244,0.85,0.8864,0.9524,1,NA,NA,NA,NA,NA,NA,0
"1425","Hamilton College",2011,0.2944,NA,23077,0.9165,0.9391,0.7917,0.8649,0.871,NA,NA,NA,NA,NA,NA,NA,0
"1426","Hamilton College",2012,0.2737,NA,21834,0.9418,0.9453,0.9333,0.9259,0.9111,NA,NA,NA,NA,NA,NA,NA,0
"1427","Hamilton College",2013,0.272,NA,25575,0.9254,0.9296,0.8333,0.9535,0.9459,NA,NA,NA,NA,NA,NA,NA,0
"1428","Hamilton College",2014,0.2719,NA,19961,0.9328,0.9433,0.8947,0.9444,0.9,NA,NA,NA,NA,NA,NA,NA,0
"1429","Hampshire College",1997,NA,NA,NA,0.6517,0.6105,0.6667,0.75,0.4286,0,0.6105,0.6667,0.75,0.4286,0,NA,0
"1430","Hampshire College",1998,NA,NA,NA,0.5951,0.5969,0.6,0.5556,0.3571,1,0.5969,0.6,0.5556,0.3571,1,NA,0
"1431","Hampshire College",1999,NA,NA,NA,0.6296,0.6352,0.6364,0.5,1,1,0.6352,0.6364,0.5,1,1,NA,0
"1432","Hampshire College",2000,NA,NA,NA,0.7182,0.7059,0.7,1,0.625,NA,0.7059,0.7,1,0.625,NA,NA,0
"1433","Hampshire College",2001,NA,NA,NA,0.6271,0.6348,0.625,0.2222,0.6429,1,0.6348,0.625,0.2222,0.6429,1,NA,0
"1434","Hampshire College",2002,0.6036,NA,NA,0.7114,0.724,0.6154,0.7333,0.7647,0.6667,0.724,0.6154,0.7333,0.7647,0.6667,NA,0
"1435","Hampshire College",2003,0.5091,NA,NA,0.6711,0.6733,0.6,0.8,0.6,0.3333,0.6733,0.6,0.8,0.6,0.3333,NA,0
"1436","Hampshire College",2004,0.5394,NA,NA,0.6397,0.6379,0.8182,0.6522,0.6667,0.1667,0.6379,0.8182,0.6522,0.6667,0.1667,NA,0
"1437","Hampshire College",2005,0.585,NA,NA,0.6923,0.6955,0.5,0.5,0.625,1,0.6955,0.5,0.5,0.625,1,NA,0
"1438","Hampshire College",2006,0.6422,NA,NA,0.6148,0.6319,0.6154,0.4737,0.6429,0,NA,NA,NA,NA,NA,NA,0
"1439","Hampshire College",2007,0.5645,NA,NA,0.6375,0.645,0.8571,0.3333,0.5517,0.3333,NA,NA,NA,NA,NA,NA,0
"1440","Hampshire College",2008,0.5648,NA,NA,0.6607,0.6546,0.5385,0.5333,0.6667,1,NA,NA,NA,NA,NA,NA,0
"1441","Hampshire College",2009,0.5306,NA,NA,0.7481,0.7425,0.8571,0.6923,0.8276,0.6,NA,NA,NA,NA,NA,NA,0
"1442","Hampshire College",2010,0.6274,NA,25825,0.6832,0.7129,0.8571,0.4706,0.5882,NA,NA,NA,NA,NA,NA,NA,0
"1443","Hampshire College",2011,0.6274,NA,23362,0.6499,0.6573,0.6,0.1429,0.7857,NA,NA,NA,NA,NA,NA,NA,0
"1444","Hampshire College",2012,0.7139,NA,26127,0.6236,0.6388,0.5714,0.8,0.5385,0,NA,NA,NA,NA,NA,NA,0
"1445","Hampshire College",2013,0.6375,NA,29660,0.6639,0.6967,0.5714,0.5,0.5294,NA,NA,NA,NA,NA,NA,NA,0
"1446","Hampshire College",2014,0.6369,NA,32520,0.6296,0.6099,0.625,0.625,0.697,0,NA,NA,NA,NA,NA,NA,0
"1447","Hartwick College",1997,NA,NA,NA,0.5768,0.5937,0.4444,0.5833,0.2632,NA,0.5937,0.4444,0.5833,0.2632,NA,1997,1
"1448","Hartwick College",1998,NA,NA,NA,0.6134,0.6007,0.6364,0.2,0.5625,0,0.6007,0.6364,0.2,0.5625,0,1997,1
"1449","Hartwick College",1999,NA,NA,NA,0.5409,0.5607,0.2727,0,0.4286,0.5,0.5607,0.2727,0,0.4286,0.5,1997,1
"1450","Hartwick College",2000,NA,NA,NA,0.5479,0.5366,0.6,0,0.375,1,0.5366,0.6,0,0.375,1,1997,1
"1451","Hartwick College",2001,NA,NA,NA,0.5459,0.5448,0.6316,0.25,0.6,0,0.5448,0.6316,0.25,0.6,0,1997,1
"1452","Hartwick College",2002,0.8248,NA,NA,0.6051,0.6397,0.4091,0.6667,0.4615,0.4286,0.6397,0.4091,0.6667,0.4615,0.4286,1997,1
"1453","Hartwick College",2003,0.8926,NA,NA,0.5493,0.5569,0.4706,0.6667,0.5,0,0.5569,0.4706,0.6667,0.5,0,1997,1
"1454","Hartwick College",2004,0.8926,NA,NA,0.566,0.595,0.2857,0.8333,0.3333,0.6667,NA,NA,NA,NA,NA,1997,1
"1455","Hartwick College",2005,0.8832,NA,NA,0.5575,0.5787,0.48,0.3,0.4737,0,0.5787,0.48,0.3,0.4737,0,1997,1
"1456","Hartwick College",2006,0.872,NA,NA,0.5383,0.582,0.5217,0.6,0,0.5,NA,NA,NA,NA,NA,1997,1
"1457","Hartwick College",2007,0.7845,NA,NA,0.5819,0.5629,0.6,0.5,0.52,1,NA,NA,NA,NA,NA,1997,1
"1458","Hartwick College",2008,0.8398,NA,NA,0.5708,0.6034,0.28,1,0.2727,0,NA,NA,NA,NA,NA,1997,1
"1459","Hartwick College",2009,0.8298,NA,NA,0.5743,0.5925,0.5294,0.7143,0.4545,0.5,NA,NA,NA,NA,NA,1997,1
"1460","Hartwick College",2010,0.9128,NA,24290,0.5473,0.6166,0.2381,0.3333,0.5,NA,NA,NA,NA,NA,NA,1997,1
"1461","Hartwick College",2011,0.755,NA,23232,0.5975,0.6395,0.4348,0.7143,0.6429,0.25,NA,NA,NA,NA,NA,1997,1
"1462","Hartwick College",2012,0.7707,NA,22302,0.5389,0.5903,0.3548,0.375,0.3235,1,NA,NA,NA,NA,NA,1997,1
"1463","Hartwick College",2013,0.8469,NA,23536,0.5843,0.6113,0.4848,0.625,0.4839,0.1667,NA,NA,NA,NA,NA,1997,1
"1464","Hartwick College",2014,0.8424,NA,25628,0.6496,0.6751,0.6047,0.4286,0.5263,0.2,NA,NA,NA,NA,NA,1997,1
"1465","Harvard University",1997,NA,NA,NA,0.977,0.9752,0.9348,0.9963,0.9504,1,0.9752,0.9348,0.9963,0.9504,1,NA,0
"1466","Harvard University",1998,NA,NA,NA,0.9781,0.9777,0.9542,0.9826,0.9787,1,0.9777,0.9542,0.9826,0.9787,1,NA,0
"1467","Harvard University",1999,NA,NA,NA,0.9764,0.9691,0.9726,0.9968,0.9766,0.7857,0.9691,0.9726,0.9968,0.9766,0.7857,NA,0
"1468","Harvard University",2000,NA,NA,NA,0.9751,0.9818,0.916,0.9931,0.9615,0.8571,0.9818,0.916,0.9931,0.9615,0.8571,NA,0
"1469","Harvard University",2001,NA,NA,NA,0.9792,0.9795,0.9535,0.989,0.9683,0.8333,0.9795,0.9535,0.989,0.9683,0.8333,NA,0
"1470","Harvard University",2002,0.1071,NA,NA,0.9676,0.9706,0.9652,0.9741,0.9185,0.9444,0.9706,0.9652,0.9741,0.9185,0.9444,NA,0
"1471","Harvard University",2003,0.1017,NA,NA,0.9759,0.9845,0.9286,0.981,0.9429,0.8333,0.9845,0.9286,0.981,0.9429,0.8333,NA,0
"1472","Harvard University",2004,0.0998,NA,NA,0.9792,0.9801,0.9661,0.978,0.9626,1,0.9801,0.9661,0.978,0.9626,1,NA,0
"1473","Harvard University",2005,0.1043,NA,NA,0.9737,0.9709,0.969,0.996,0.9725,1,0.9709,0.969,0.996,0.9725,1,NA,0
"1474","Harvard University",2006,0.0891,NA,NA,0.9743,0.9794,0.9398,0.9914,0.9528,1,NA,NA,NA,NA,NA,NA,0
"1475","Harvard University",2007,0.0892,NA,NA,0.9696,0.9743,0.971,0.9814,0.9426,1,NA,NA,NA,NA,NA,NA,0
"1476","Harvard University",2008,0.0884,NA,NA,0.9747,0.9769,0.9692,0.9801,0.9624,0.9167,NA,NA,NA,NA,NA,NA,0
"1477","Harvard University",2009,0.0765,NA,NA,0.9752,0.9865,0.9643,0.978,0.9758,0.8,NA,NA,NA,NA,NA,NA,0
"1478","Harvard University",2010,0.0719,NA,7785,0.9759,0.9798,0.9609,0.9897,0.9815,0.8,NA,NA,NA,NA,NA,NA,0
"1479","Harvard University",2011,0.0723,NA,7725,0.9723,0.9752,0.9417,0.9806,0.9589,0.8333,NA,NA,NA,NA,NA,NA,0
"1480","Harvard University",2012,0.0626,NA,11138,0.9644,0.9651,0.9661,0.9621,0.9581,1,NA,NA,NA,NA,NA,NA,0
"1481","Harvard University",2013,0.0581,NA,12401,0.9771,0.976,0.9904,0.9773,0.9868,1,NA,NA,NA,NA,NA,NA,0
"1482","Harvard University",2014,0.0584,NA,14049,0.971,0.9821,0.9558,0.9694,0.9578,0.8333,NA,NA,NA,NA,NA,NA,0
"1483","Harvey Mudd College",1997,NA,NA,NA,0.8,0.8167,0.5,0.7931,0.7143,1,0.8167,0.5,0.7931,0.7143,1,NA,0
"1484","Harvey Mudd College",1998,NA,NA,NA,0.8415,0.8241,NA,0.8837,0.7778,0.5,0.8241,NA,0.8837,0.7778,0.5,NA,0
"1485","Harvey Mudd College",1999,NA,NA,NA,0.8492,0.9091,0,0.8103,0.4,NA,0.9091,0,0.8103,0.4,NA,NA,0
"1486","Harvey Mudd College",2000,NA,NA,NA,0.8765,0.9043,NA,0.8966,0.75,1,0.9043,NA,0.8966,0.75,1,NA,0
"1487","Harvey Mudd College",2001,NA,NA,NA,0.8474,0.8651,0,0.8824,0.4444,NA,0.8651,0,0.8824,0.4444,NA,NA,0
"1488","Harvey Mudd College",2002,0.3386,NA,NA,0.843,0.8646,1,0.825,0.6667,0.5,0.8646,1,0.825,0.6667,0.5,NA,0
"1489","Harvey Mudd College",2003,0.3685,NA,NA,0.9037,0.8922,0,0.8571,0.9091,NA,0.8922,0,0.8571,0.9091,NA,NA,0
"1490","Harvey Mudd College",2004,0.3999,NA,NA,0.9063,0.8851,1,0.9167,1,1,0.8851,1,0.9167,1,1,NA,0
"1491","Harvey Mudd College",2005,0.3818,NA,NA,0.8698,0.9146,0.75,0.9714,0.5,NA,0.9146,0.75,0.9714,0.5,NA,NA,0
